id_visita,receita
und4273,249.14
tpf1116,165.8
kge1277,1167.03
mnk5183,225.32
vmu1454,335.17
vmf6645,2211.91
kay8371,4218.83
tyq7433,141.58
gsn5272,211.92
tce2321,1011.29
xrh8266,298.61
mwe5655,134.07
hrq8513,4641.02
abh5175,1986.34
cbr4141,422.89
gpn4118,2797.35
jcr7417,996.05
ezm2764,1962.86
vem1154,869.4
awd3571,692.54
gue2616,90.45
pbm6676,237.3
ndm6788,325.28
qos2267,1766.85
fij2652,824.64
gjc3388,378.95
vah4323,977.06
lve7563,1727.38
vhp2472,2081.71
xkq8528,999.33
gom4645,192.72
idf3568,2164.21
yrd7115,2293.88
zsv7175,108.71
rwx7716,515.56
mbk5663,641.43
ysr4457,1101.98
jqd8223,4809.21
qcc1371,1041.01
ipq8273,1295.33
kpc4221,1347.63
xvc3416,13.55
ulw4375,815.31
ayp5665,2621.63
tyf4886,0.61
yuy4284,132.93
ikb4675,2050.0
tpy2134,1041.29
qjz5174,1577.93
rex1478,570.07
xiv5335,643.08
lae4812,1839.03
jqi4744,627.83
vzb2436,940.9
mku2267,405.89
scl1333,9.25
yuy3332,1075.84
zps3867,1339.86
eve7767,197.61
vnm4713,199.5
lxy6525,557.27
wyv7388,843.76
fkq3344,563.8
hux2814,810.63
qso2178,541.11
hfc2815,222.52
gle6725,7.19
odv2385,162.14
qsq1786,2495.63
nhf6786,4898.23
vkt4425,757.88
dcr7338,3911.68
kxl1343,319.29
yrh7844,361.4
plf8452,250.81
mik4213,253.96
mnd1877,264.66
bdb4128,732.87
emv4522,348.47
fhv1838,1176.29
tqs5662,341.25
eox2454,63.95
csu8446,311.02
mtg3382,264.88
gka6886,2194.03
gop1136,3569.3
jic5273,1076.94
ekh4615,2118.27
txo7533,380.61
eab7134,1069.51
tpm5228,939.8
gwv6426,403.63
qgb1475,2026.1
wle6516,2767.46
cnq5654,1592.67
jyw6614,1560.81
iyk2414,496.45
cmb2237,820.44
hae6716,491.1
rqy5785,1129.34
bct8381,1918.46
vfn6836,641.32
qtl4814,8.12
goa5352,343.86
jhu8228,2035.8
tdc4673,59.91
qtz3237,5509.26
smw1734,827.46
wyq1188,487.55
ric5346,569.55
nos1151,607.84
pbs2236,1047.57
nns8325,544.26
tiu2254,227.35
xay3323,1793.68
dqf1873,408.62
mzl7525,390.45
zxg6844,488.17
hoz2147,450.47
qlu7846,1059.82
zeq4733,392.62
jix5436,1657.51
bcj4838,1056.94
rcj6547,2857.9
ask2456,1058.85
dke6618,161.39
hxe5741,870.92
lse8332,1228.01
jvv7443,738.93
eci2287,413.01
fkn2833,162.91
bbr8262,174.54
rgk8373,480.91
zxl5257,1013.07
reg4668,43.79
tbb7644,436.9
clq6776,969.45
pta6162,3272.59
fad6141,705.9
rhn2471,1195.39
kmp3186,218.78
mtc2336,484.96
lwd2212,1484.55
zyc8453,214.77
bzo7432,115.88
ebd6578,874.65
tsp1428,1655.88
upk4216,1047.37
yxc7137,1919.81
lyl7532,65.2
gyh6348,26.3
qqb6547,2849.84
zpr1257,689.32
icq6341,185.96
whs2587,217.29
ldc5351,3230.72
ngg3668,454.52
cii8171,785.16
mik5883,13.97
qgf7386,921.97
axc4157,222.92
mqd8532,561.93
dof4788,132.17
uug7468,817.86
uqd5616,355.59
cjo3624,1419.62
uof6367,887.58
xfu7135,567.79
jvi3336,280.38
ieq8814,119.79
sjb8486,619.38
rya6825,159.23
tsh8478,967.29
pdk7737,661.86
lvi5643,432.86
xyz7741,335.42
gst5343,3074.24
exj3321,1307.73
xbi6846,91.54
vvd8222,456.33
mqf4782,876.89
dgz6313,684.65
krq3651,4723.05
fsx7783,1075.25
aqs8523,128.15
emj7768,1589.28
fkp5334,605.94
lec8543,190.33
zlj2824,527.03
nlp4616,450.13
bsw3155,907.66
yia1417,195.86
pkg5152,271.93
esn3762,2032.55
iqi8641,256.82
eqg2815,24.63
auc2348,259.75
rtw2163,491.5
egs5585,2349.73
vxq8111,1655.87
jjk6137,15.05
kri8424,1975.26
bqc4734,1500.95
bck6584,1381.9
pws3562,230.95
uhx6672,508.2
exo5837,695.5
ycr2618,243.76
ieo5233,762.71
qxq8483,569.75
hhf4252,1214.61
qkc4545,72.48
ojw6581,1490.41
phb6878,1173.1
jaz8334,1848.73
uwr7535,1370.71
wym4572,7.09
czj3413,592.42
wuu8876,410.66
inx4553,322.75
qyq5865,109.2
nvh3723,1305.7
gcg7138,989.02
cyx3362,436.88
cye2284,35.44
due7871,3935.14
qrd4176,937.24
nhp2331,2356.45
xdu4453,95.04
fzp6673,95.3
thp3214,58.88
oka2115,282.4
tzb3231,12.21
oqy2618,1361.99
wbk1727,61.3
adi5863,677.49
wrs2841,4491.15
hjm8373,702.62
hwc1172,428.88
slz4571,983.11
epp4686,103.31
cse2818,1549.46
vvq3623,51.88
arb8631,892.95
xas5312,2974.63
bta6514,1935.51
brh1818,1016.08
ywe4568,137.85
rmx8212,221.16
vbs2513,1432.93
szr1882,633.57
por6757,612.0
hju7137,67.26
qxt4285,2176.83
vgs1678,469.94
wfy1863,4123.97
mro6644,1518.69
ztt8168,803.56
krk1612,457.96
jyr7187,108.88
ypr5217,1204.06
yju7272,786.62
bcd7241,651.92
azr7453,745.57
lfd3857,305.93
grj2663,436.96
qcv6268,2876.8
avm7471,240.64
guu6537,1224.41
omq5488,455.11
fvv7434,1140.45
vfk8621,1020.88
knk6264,98.98
wfo7737,207.66
ydn2225,109.43
duy7675,249.21
nrg3535,751.12
cvu6631,422.17
iew3864,1141.05
nay7251,236.93
lth3427,820.86
knb4888,4073.63
qru4176,415.64
wut7485,3194.18
blh1844,1273.21
lvq1248,295.36
bbv1463,1097.93
osg5721,1013.98
pwn1525,63.26
xab8476,1020.76
zso6624,1640.28
rzd2241,672.8
poc7568,460.22
uiz1111,627.71
qje8532,3454.57
agt6656,657.13
pvo6157,1822.95
zra5456,436.3
gqi7131,677.53
thm4378,778.2
hms8214,690.81
jdi4355,2397.53
lwc6648,1126.53
vxk1536,1928.37
axs7385,293.88
rml7712,656.76
jiw2763,1777.58
kmf5233,1388.54
rez5184,208.6
auz4733,819.58
mmj4468,3852.31
lxe7438,750.08
kyl5887,2875.06
vwd8511,408.14
gem8447,349.27
qkw3541,1886.91
foj2683,2580.71
znd7185,1461.02
yzc6184,507.25
efd2538,1225.59
xsa6476,473.21
ebl6566,1928.33
wlf8563,61.65
qjn4177,33.78
bqh8853,210.64
qjk1281,102.49
oxz5264,27.84
olz3632,103.81
qdm8784,602.17
diw4416,19.73
seq2656,298.69
stf1387,226.2
jnz8332,5384.96
tse4772,1651.0
doo7627,636.37
xbo4855,1091.46
ecs6633,28.96
kkj6444,2308.24
ysm7272,240.42
flq1452,368.82
dbz3522,343.0
jzr7572,756.38
wif1768,1755.7
knx3631,958.31
mhn2718,481.38
jzr2254,1551.13
sbo1525,340.46
tbr7657,504.97
ako2348,779.44
tsp8473,436.24
xft8747,154.61
rhd4176,468.37
kfx6785,143.33
osl8164,608.68
kap6123,604.42
qfq8628,6.44
eok4465,71.16
tgn1183,84.54
eli6185,133.62
bsv7814,667.16
jba8185,739.04
jyc6264,1272.09
csf7182,204.33
qno5456,1095.82
alb4143,1273.77
gqx5321,112.05
zpy3326,1588.68
wlg6556,1620.12
ojf3665,358.45
rok6734,84.69
all6141,4480.07
ecg5331,508.41
cdt3641,1313.54
xsp6588,3050.53
wcc2346,1547.98
gbk7434,2091.5
eyi7333,702.04
mfe5315,153.17
mbu2325,830.62
cpi7282,1582.83
cwd6226,69.19
gcj1223,3154.01
zgn6144,1229.52
gga4471,3976.1
wod8413,1387.42
xyz8668,186.38
gub5227,190.17
voo6526,39.29
fnf8726,3278.33
kqp7312,232.86
exv6376,2837.26
iej8668,46.0
weq6474,1402.32
jax8221,3295.0
ext7466,1299.32
iyi8413,385.45
dqr2285,1985.69
maa3366,1886.3
uul5452,2409.09
wfr4657,82.5
bum1858,578.04
orw8538,833.42
kjc5666,271.26
yca6336,3946.47
yyb3251,192.37
wnl5228,1379.02
oxd6612,123.77
dkl4385,1038.54
gfc2877,1037.16
eok2557,960.58
ylw7856,648.23
nry4674,579.65
odn2766,368.27
gvr3635,2565.92
kyc6122,1093.81
bgf7713,1076.71
awf7583,17.67
hcy7111,848.78
kkw4843,2099.53
zoj3434,1141.68
lhw8624,1108.33
rqe7145,669.89
pgd4333,557.94
gst3243,70.87
noh2685,2866.83
bkf8436,767.23
uxm6884,300.82
ozt6745,2817.51
kqg3585,375.79
mev2123,938.94
mvh7456,2082.89
bic8141,295.72
icz4673,3374.65
pmc4717,390.97
egv5824,1842.43
zry1424,187.72
vnu3562,527.14
vju6846,327.94
sru5568,63.48
dbb3354,506.81
krl1873,41.93
pqz2255,136.17
wpe4484,1058.96
kgx4434,850.96
zug6634,2156.3
hco7772,616.95
mcj2851,2199.87
gqo4386,796.13
vjp7747,1487.47
omm8134,1574.15
jth1751,4054.12
wfb6814,398.48
jad6467,1348.95
jlh5238,156.22
qyh1632,255.78
jyu5768,1872.57
rde8538,100.04
rpf7211,2574.6
nmx7542,2265.85
hmz6774,490.76
hvy1765,715.73
gpn4834,302.92
rbq5448,760.73
ueu2274,1131.9
ian3684,219.54
lxt8566,1143.17
nbc7722,2184.71
mlq3766,2641.14
ahj5376,195.58
ykd7174,316.5
evm8382,869.15
bkv5834,1397.4
vsk8838,1222.09
oiz3143,1319.02
ktl7524,422.37
kdb5775,1571.82
cfw2176,57.66
aqa8353,265.21
znr2388,1696.65
ilq2764,129.05
mhn4272,4015.76
uva1873,887.43
yyv1478,931.36
dzv8156,560.66
sct8337,159.93
pjs7817,688.16
egd4427,339.8
rlo3168,476.18
jgv7615,256.75
jjl4864,476.23
awl7354,410.47
ecj5135,715.97
ynv1368,231.89
ytd5262,58.55
wvj4382,25.18
qrg6718,2266.14
gwa8657,897.24
uhh4364,4393.15
zwy5288,476.49
jas6341,25.69
ovi8532,1652.47
npc5357,227.83
mel2515,580.78
yhk1171,2288.01
zpc1218,389.65
rjr2757,2227.28
yxz7438,145.02
hbu8843,1567.16
dla7555,506.62
aku7674,144.87
jog5325,634.12
nbv4528,132.36
kxu2386,332.64
pnv5265,3.04
kyz2514,1052.68
ebm1541,388.19
eil1821,234.05
oji4341,162.47
yeg8535,1723.45
pir7718,1841.14
mux1633,701.21
yhn5218,999.21
ztd6313,13.61
avz2745,174.93
rxv1847,2694.74
gqb8861,925.53
dfn1248,487.97
gen4146,214.09
jzg4424,792.11
grk6613,496.12
jen7335,696.96
nyf3252,841.17
fcs5378,105.94
qad7444,735.43
swb5147,504.1
vya8143,155.07
pmy5332,1274.33
bxr6216,16.25
mvf3412,290.73
yxn6181,2341.42
yoj7884,867.01
jua5167,3008.47
goe1888,1787.65
ksi1723,1615.57
uvq6638,1554.77
krg8168,609.81
giu2368,1369.84
vhl6378,1311.1
wkl6362,1803.47
vec8742,134.24
bqa5225,1917.81
mih5643,65.37
haq1762,652.59
ivh3557,1222.93
llv5755,418.23
azq7527,506.72
rsl3281,239.92
msa8386,409.39
pez4625,191.99
cnx5247,275.71
xli3727,530.57
gbv8612,157.74
nci8432,427.92
emp7771,481.95
lno2748,12.22
gks2146,318.65
exh2386,828.15
lgl7537,340.34
bnn4772,577.89
bfp5324,4712.44
xnw4411,2201.18
zdv1437,43.55
rzy8386,3087.87
mvf5834,785.94
dpn8557,2827.64
frt3226,1076.19
tsx4238,178.79
gqf7254,2173.84
rro1155,355.3
vvy5517,66.65
lzb5473,167.26
ezm2664,159.56
zfg6131,362.71
ruw5753,2167.09
pdp1568,363.5
lfw3367,244.36
onv3273,2884.18
pjc3783,349.22
peo6235,25.7
wyx8551,202.64
ifp4538,1629.06
hvl6872,1336.28
etu7455,185.27
pir3857,581.32
gyc8142,851.69
iud5431,129.61
wfl3278,2619.55
evq4415,1182.65
jfu8658,1859.0
yuk2335,1243.39
brj7772,97.22
zpu2357,1094.36
hxn7577,541.38
iof4853,938.48
prr7356,157.51
tif1461,7.38
fzo7464,1213.86
yzv3588,903.78
ujd4247,1498.66
zhj6367,1035.75
kue7476,851.7
hea2238,250.58
xhw3618,1624.28
dtx4872,351.16
wkr4562,732.95
cwa3568,981.0
bnz7825,450.07
kgf1784,156.33
jyj2583,1441.55
orq2323,106.73
fux4131,376.57
vtr6343,1090.71
kfr2511,1616.4
nbi1651,566.97
tnh2563,911.24
two4235,253.17
rre2718,1.24
yww2148,589.5
anm2415,200.63
zkq2867,1533.41
qpa5146,3814.38
mem7612,1371.86
qdt7752,113.92
ovj4333,38.04
zli6667,237.47
kck2644,1589.65
oxl5221,758.89
wbn6851,2332.01
kgt8351,317.52
ggy7254,1042.49
fai6284,861.31
flv3182,12.58
lmx2646,247.18
juq4762,2489.65
lmq3621,1954.74
ari2162,659.37
nwq7488,561.6
foe8536,168.28
aqj6488,30.9
hlm8658,433.57
adi6622,148.17
euw7338,792.4
vnn8725,949.74
nxo6152,786.39
dtp2784,1595.76
dvn4374,1725.77
zjw8721,4169.44
tmq6245,682.02
zsm3215,374.26
zbp7843,732.45
jln4256,1289.36
hqh2186,511.71
jwi1625,4991.3
rhe4845,2890.2
deu4364,163.29
qxh7175,429.36
tgf5457,59.04
bul4514,1724.63
aeb5841,1797.49
ili3156,1881.69
hkb6852,284.46
cbd4382,380.86
rbp7511,454.37
luw3371,992.48
pid3685,1058.7
qgn8617,114.88
zqm5788,1926.76
gex6126,443.86
xxx6148,3172.59
bmq6341,89.18
kod7717,492.84
qrd4755,382.57
llj5125,421.86
loh8312,551.53
gpt3456,240.14
xpj8888,153.53
qlt1718,113.95
aqp3775,2160.97
zmw5173,229.34
ava2155,545.15
bwy3583,1701.72
otn4221,570.82
xns1747,893.64
jrr1857,1053.32
qby5123,2463.27
rrd3776,305.44
pav5352,79.14
wsd1438,152.52
gpe7815,353.6
gjx5321,652.59
yci8426,2812.08
qvd1142,120.12
vvt8134,439.26
usc2614,259.21
uhy4611,977.31
zsb6266,172.26
xpf4466,2173.44
dzs5265,561.22
fkv1431,559.48
xdi2738,45.3
bfi6153,1712.55
cdv4784,412.78
ijt5173,212.42
anz5884,852.77
kss4141,1145.28
hsz4822,186.76
kgh1446,283.06
jmi1748,905.48
pfg1732,856.49
kxm8681,966.04
vgi5552,554.07
hgz6731,2726.39
nur6788,520.77
rbr2671,1306.9
fgs7217,135.07
rri8288,101.62
prk7643,472.08
riy7661,2482.08
nin8428,1190.35
bra6812,3344.23
ruq6643,345.2
fbb8122,253.47
tlj5621,1189.65
yal6673,148.59
lfe8168,798.52
dqy2472,1794.76
zhn3763,167.94
tkh8782,170.48
jsg1267,172.54
ycc4514,1253.07
pcw4835,2467.39
hjr1765,86.29
xjf5173,1260.5
hap1768,1015.31
ktg2824,370.22
pme2812,698.28
rhd7162,1249.42
iss2582,2686.27
uzv3588,1102.11
mds4112,323.86
mjf4852,906.09
wod6817,1422.13
ksp7867,522.22
pea3778,684.36
mvp2843,442.97
rkd1384,978.08
qqt5441,1311.04
szn3173,609.8
aww4544,77.49
qrj2582,1498.24
ttn5834,1242.59
qyr6533,94.98
pxs1726,923.27
suw6761,101.51
uom6866,1279.4
cir4212,481.45
ymc4522,992.01
ovn1523,206.28
gqn8285,1962.15
nlk2111,151.79
oxg4452,147.38
uhr6787,35.86
dzl4524,1764.27
olq3254,2357.09
nmc4517,1084.93
ytv7248,996.76
jfr5823,1925.05
qgi8273,544.59
npy7852,1598.59
awq5162,2103.24
dee7614,155.25
qox7388,213.59
gpq8677,609.92
eiq6886,832.41
hwb7353,685.66
quf4265,1826.77
zcj4873,969.73
jdk5434,1098.64
skp2731,2743.73
emm5356,2431.44
fdc5347,1252.32
miy2324,243.88
nvy1765,71.25
hoy8814,2130.39
pth6518,1734.38
gaa7825,576.2
lsu2654,1088.56
apn3472,739.28
qba7713,415.11
uzu5168,617.38
ixg4513,67.62
ryl7844,507.87
egj5286,785.95
qdf3145,1527.56
qig2834,1578.2
pjb4241,108.54
icd1374,260.83
kyf7544,184.43
lgj7444,579.89
npf6746,1496.53
erg7243,472.31
qyz3438,1051.39
xos8153,188.68
ykq2164,83.36
oad8254,177.05
vpr4632,241.28
rqc5185,669.02
bsn7686,856.66
kpf6541,2170.38
ikf7556,744.38
fnf3581,1117.27
fap7451,1019.06
jir1272,176.0
fbs1251,912.69
mff6787,320.12
yip5424,544.22
ozo1417,2057.38
qot4687,3611.61
kml8447,448.08
qgm1652,1101.12
xaf1413,1017.85
ime8751,377.76
huq8582,2384.91
yff6825,446.02
bdl3357,647.46
rul3342,1503.16
vmu8446,532.39
kuq2452,5.45
zmq3736,195.74
ljr3762,1235.75
puq6525,2780.93
qtz6214,720.58
gry2787,726.98
fxc4311,116.09
tcp1247,1650.89
iqn7856,342.99
qca4888,398.29
atx6546,2369.14
atl4455,2657.05
ylz6521,7630.68
dkn6726,1100.93
par8216,33.55
vlw1782,27.54
wzd4385,1568.99
mwe8158,647.75
gom8553,2015.56
rkt7188,716.03
mug4571,1522.02
rqz1462,3589.33
clr5336,464.58
tkf4231,438.08
ziq6438,685.39
fao8443,586.83
sou3815,852.52
urn8617,458.31
hoa2686,74.54
ggc5816,718.55
wxw6632,408.42
uwl1353,367.76
vea2756,32.91
zfl2187,2157.02
hcx6613,2875.89
wky5112,1345.83
jmq1435,1897.08
std3847,219.58
spz8633,950.73
wxh4442,1022.8
ctk2268,183.62
qdz2278,758.97
qoh5667,1379.62
cns7834,643.65
akh8852,1163.05
ovb7851,1024.86
krg6454,243.96
vqu1361,825.52
fku7267,1182.29
pnf3376,718.33
anx7111,107.48
jti8871,878.79
ocg6377,307.42
okb1281,1352.52
qal6186,540.93
aic4645,2927.53
fmu4251,1097.93
fmw6781,165.93
uoa5553,2508.96
yai5115,483.65
vfy1876,252.7
qun7738,128.86
ror1678,410.24
ofp3152,1255.61
txn3275,588.67
jeo3624,464.49
qyv5182,3854.05
amz7815,43.26
nev4856,1878.01
djr4134,1445.03
lok8451,1808.32
vxg2811,3282.01
qle6571,807.27
gyj1374,455.83
llv3128,78.4
wyf5755,880.22
pwb2221,1967.59
naq7566,1160.49
pkp1773,926.58
ysp5855,3059.52
htt4452,111.3
lnr2356,607.82
bqd3511,3492.21
bye7483,625.72
gsl6664,1727.16
znm3364,50.99
est3661,898.72
fhx3511,779.42
fli8154,2119.29
dgp6735,86.35
ehj8551,44.06
uqr8231,1071.29
uzr5667,66.53
odn6848,306.4
nam8227,1298.4
uad7563,3404.03
bng8426,1826.34
rcw2418,2024.52
gej8556,2329.06
nnn5758,1642.53
wwj8242,1395.92
xhq4376,32.33
bxm5634,1511.44
tqq3818,939.99
ljs3268,73.98
tdh1718,204.93
osx3212,523.88
qhe6676,75.56
vbs2833,362.66
vyo1321,1404.84
zad5547,1017.29
wum2761,2063.8
zrs2425,307.57
vqg7427,397.06
qfo2837,814.05
tzu2582,202.69
qbj7413,283.16
sre1544,41.05
pea6218,495.92
sik7885,1243.87
hvk3775,543.29
scw4728,581.22
lnt4248,1141.64
did2234,127.19
nyc3861,4958.04
rij7655,442.55
lvp7686,1661.56
uqz6376,946.2
jkz1571,2725.34
mkf4638,36.26
yqf2858,768.09
piz6628,1198.92
mje4178,1447.65
gfk8777,77.43
pry7262,2943.23
rtp2463,348.54
jxi4427,318.4
tip1262,668.42
sfw6463,6.82
vro1585,2205.01
yoq2268,187.32
cxj3178,184.3
gqv8263,2050.11
xva3278,1018.57
jdt1144,33.35
faz6111,70.77
wcb3833,21.45
apk6157,332.67
mkg1536,183.74
loo5283,1016.35
krh3517,867.08
bpo8827,168.03
vxl1115,1718.98
tcm3654,240.9
osc8342,906.84
ogt5331,396.9
khq2457,2078.04
shw7656,1054.9
red7554,1296.54
zds3663,733.95
mvq7626,73.82
rnj7346,58.25
bmz4838,2806.11
uwe3877,256.45
rce4373,311.66
prd3388,1722.61
vvp6767,39.44
rmy6341,17.62
ues8448,309.28
seg5681,2801.63
lhs3636,1989.31
xey6136,3195.06
ftr4654,2329.12
iev3317,1937.09
tsw7888,524.19
iej4861,2314.41
ogg6772,132.29
fmw3368,1878.93
umr4516,1556.67
xck5145,4995.31
fmj7846,132.37
plx8656,1394.81
duy6748,476.21
sjo7467,3036.25
rjy8174,5985.01
vea6726,1186.78
acx5531,2321.36
cjc3177,756.12
vwk2358,1163.33
vdj7328,696.63
ggf8328,1266.91
ruo7333,109.72
mjj7456,279.76
rfu1548,419.8
eiy4713,3576.86
twa3531,740.14
wrr3353,1722.87
auy6334,1336.76
fpx6573,1260.66
owd3182,213.04
kya7145,444.45
wjw5361,326.02
iic3638,550.62
hfz2151,218.5
hid6243,2746.3
rec6778,115.98
vae1314,2176.1
etq8855,1908.25
obi2226,868.4
rqg1166,2141.21
fbm5514,441.84
ztp6382,240.47
wzf3577,2341.74
qwu3474,214.03
lfm7681,349.84
aft8416,12.45
yay4748,1366.02
jbb8282,683.13
jzk1846,251.24
csk4345,236.61
vpl1452,11.14
nsk3484,1004.18
mdt5352,0.62
acn7478,1202.14
dir8356,42.06
bdk8145,437.01
xpo6657,7.17
pgo3317,737.58
adc4668,146.11
lnz1532,362.71
nbv8451,1801.26
wup4783,1598.45
xai1438,607.07
yfd4654,272.29
jet8184,263.99
hbo2632,72.09
ljc1185,138.07
ibh3642,262.76
hbf3514,1360.46
idr4668,313.42
imw7132,1833.94
rrd5374,2832.96
cta7251,21.21
kyp2466,290.48
zdr4377,530.81
nvr5772,33.11
pao6743,256.01
idq5147,253.02
fwz7553,261.98
srv3387,712.11
anr4555,1430.98
nze7631,1085.89
qso5427,1134.25
rph8137,224.28
jjq8867,1602.0
yjb4168,1416.74
uno7558,254.0
oea4374,790.71
nai6875,365.46
sup3787,524.3
jtg1188,1255.23
qts1884,1040.95
wmu1648,655.34
ozt2271,1214.15
jqa8356,1518.74
dxm4648,1198.89
xve8151,741.27
xta8813,273.94
uxe3654,596.14
gov8787,113.83
ygy6262,340.42
iax4431,147.54
zci1441,3127.12
ygu3658,79.15
bft5815,1189.35
dfn3317,54.81
zkj5432,1211.85
fyb6265,461.21
nro1411,1365.1
fcm1372,5790.75
cqr6286,871.98
edl8676,242.4
qup5124,2363.39
iil6472,2834.66
yga7648,631.43
uvk8617,894.58
iah4753,979.07
hjs3567,216.96
zgj5157,114.44
wcg6856,1875.84
vmi1732,3777.47
kki7715,5.73
pav2827,689.72
mze6145,39.78
awf5873,326.65
jlc8731,582.27
yjx1516,1057.35
zle4781,24.95
trs3713,335.36
maq3146,475.2
zpp8714,1094.03
dxr7747,913.9
fce1131,10.38
ijw8817,858.01
ebc5847,2530.91
ggq5682,553.38
zmq8185,1684.18
yug3682,1250.75
fdn2881,531.32
pup2142,1466.68
rwy2636,217.92
wdh4671,2657.66
med2218,1129.86
lhf6418,6.31
fhp2336,113.48
grf6667,509.26
ztu5545,65.64
moz5133,850.24
dia2628,662.69
dan7886,178.69
qat7136,253.9
mtp5184,44.63
kii5255,418.4
hiz1135,321.47
sto3156,32.21
alb2468,85.31
xgw2685,2704.44
xax5587,460.48
ggc4618,441.7
dry6124,753.68
qkn8454,559.01
vah5751,10.66
oxr7586,1923.17
brc8552,417.8
lff5157,668.85
ylp1617,162.2
xml5136,279.06
byo1746,602.68
nhg7272,1894.59
kmc8417,2099.15
dmg8264,262.47
tiv5558,560.91
eed3547,977.09
ypu8232,501.59
ifs7625,2232.53
pcx5587,424.86
mrz5212,1864.45
hdg7784,525.28
dne7213,1365.32
chh6762,2351.75
hoz6888,3954.95
ikq8666,651.72
zav5366,221.91
woh6112,185.09
bzi1375,162.82
tvr3156,2086.04
nxt1642,1783.41
ktc2112,351.25
cxo4151,407.04
qfe4862,257.94
zgx6674,420.7
azf5825,155.39
uya4471,1016.09
jcv1641,672.92
vfj8134,2126.03
zcu6541,672.32
mfh8878,534.1
jws4842,351.67
qkv4354,1330.9
ouq5826,212.47
rnv3157,197.19
aqn4368,835.75
xjk5217,790.25
igg7442,883.4
vmu8547,439.62
yvr3545,1006.78
feb3436,1343.17
hjv2117,420.23
ulw2362,2493.38
mrn3358,1345.77
igi7566,1339.62
sga1718,1107.61
vbu8135,92.05
jll3361,893.44
wbd8621,2508.83
ysg4566,1257.46
fuj6227,14.25
hdj7655,669.56
fgw1611,25.65
jtm1518,1714.35
sgp4174,2074.02
nbn2187,90.94
nvr7161,694.8
qko6578,590.8
jrj3558,2957.12
fmg8832,20.24
zrg6127,526.27
spz2586,1577.43
cjy8144,469.66
nbr6812,162.79
ztv8551,1022.44
jfb2351,1350.21
xvq5551,1664.31
ieq8542,1949.15
ctc8743,1807.36
mvg4547,52.87
hwx2881,218.89
rpj4275,676.85
ukf2785,1194.9
rtb7433,141.63
yyt6765,1589.69
mxm1647,596.26
xbf8411,3318.01
duz4884,960.32
uzj5581,818.23
onc5266,291.05
sud2432,631.81
fub4888,599.56
wxu7878,2773.37
eja7214,1416.58
kqi6286,3236.88
hue4577,662.34
lcd7158,725.32
reh6565,1721.24
cmk8887,208.13
lra4228,2383.43
qqe5188,1073.72
fqt5158,874.03
lgm1142,922.08
yaw4665,1136.2
jbi8888,125.85
ewq6441,344.9
kaz2455,1854.5
bbd1445,388.42
fzm1646,60.46
znt4727,2329.33
fja1775,1904.84
prd4388,2122.18
cap7647,82.14
imu7178,2591.7
zwo6876,1054.95
cmj6217,1124.13
jht2244,458.62
iir2355,279.55
myd5654,1194.93
tpo5112,330.45
gej4544,275.37
nuk7132,1480.88
vin1555,1161.1
hrk7572,42.11
fll5384,620.26
vvz2235,2350.41
sag2625,104.98
usb5716,119.3
xhj4738,1354.34
ygt5771,687.16
kip1326,525.16
lkh2242,723.5
vru1376,411.82
qnr5776,822.87
vzq4581,725.19
ywj2236,5372.53
oof1771,32.66
ymt2332,583.64
eev6317,186.72
avv4435,1071.8
fwv5111,283.41
erp6685,1397.58
cux1853,308.79
kqy2182,44.78
jfx8711,963.33
xwr7741,199.53
ati6381,199.62
kuq5821,3144.91
aea2415,657.71
jvd4471,804.38
kam5836,3338.95
ltz6518,741.89
gxb4718,2961.2
mmg3345,886.78
qcz1511,81.63
ger1517,337.32
acm5541,1193.39
cgp8441,245.63
ver7233,632.67
bbg8661,87.56
dhs8371,136.25
dse5545,2541.37
tca6666,1279.01
xrr2163,1746.17
bxi1844,898.23
ofi6325,16.98
gvg5766,956.56
pnp1423,3533.82
cdl8247,1419.65
frl4638,725.59
cjn2588,125.36
wve5641,418.29
tih1421,574.46
ixc1431,953.3
csn4362,490.77
jic4345,281.03
rdh1872,919.67
yzd6653,1156.4
npb7676,633.02
cpz2288,1783.42
cxj4115,2700.68
egb1254,397.73
vqr4754,112.89
jth6734,2388.23
zrd5844,1470.08
djf6515,3179.09
fad3533,640.82
drk6733,87.13
dpt2615,642.07
ysc8317,1262.14
xse6773,257.67
zsp3275,1782.22
qot5164,648.79
nmk5881,2341.89
wfh2341,1422.16
sou3246,1275.61
pwn3466,601.24
oqd5411,906.6
srg3213,342.1
ocy6448,662.43
sid5636,828.26
oed7426,297.23
vkh8813,196.3
vbc8817,43.0
vid1725,1326.01
ppc7412,356.67
lfh4336,3105.72
fks3132,16.89
lgx3583,514.81
kkd3483,276.2
wfn5856,1948.85
wby4665,178.99
obc2164,238.3
qcv7766,1423.0
mlt8766,458.5
yyj7535,1258.19
dix1711,402.43
zrt8348,215.23
epk1428,721.84
xwk6225,766.27
xdx5737,181.99
vvo1141,77.52
qvb6263,102.99
lmn2361,1086.18
awt5366,241.06
sgs1364,3782.09
gfe3672,1448.48
jgb1364,273.67
sss1512,272.68
vxi3863,1455.32
boi7527,632.59
wgh4145,295.74
jet7642,1178.16
sxm2285,737.84
ggi7767,3713.0
urx4522,191.64
gph5872,836.48
yul8553,202.33
vir5243,1059.5
ble5715,673.69
zcl3855,1198.47
